Problems (4):
content 21453 _a-0000df0b-b44d-8000-9ba2-011c48011c48_18978 "ASC_TASK_REPORT_ENTITY": The content [id=21453 uuid=_a-0000df0b-b44d-8000-9ba2-011c48011c48_18978] was not exported because it contains an invalid precedent: content [uuid=21452 location=Constant Value] cannot be found. (APNX-1-4070-001) (APNX-1-4071-003)
content 25562 _a-0000df0b-b44d-8000-9ba2-011c48011c48_19543 "ASC_ContractModificationsGrid_Section": The content [id=25562 uuid=_a-0000df0b-b44d-8000-9ba2-011c48011c48_19543] was not exported because it contains an invalid precedent: content [uuid=15080 location=Interface Definition] cannot be found. (APNX-1-4070-001) (APNX-1-4071-003)
content 21532 _a-0000df4f-3e48-8000-9ba2-011c48011c48_61389 "Completion Times By Process Name": The content [id=21532 uuid=_a-0000df4f-3e48-8000-9ba2-011c48011c48_61389] was not exported because it contains an invalid precedent: processModel [uuid=292 location=Report Data > Report Context] cannot be found. (APNX-1-4070-001) (APNX-1-4071-003)
content 21474 _a-0000df4f-3e48-8000-9ba2-011c48011c48_61076 "Employee Audit Report Grid": The content [id=21474 uuid=_a-0000df4f-3e48-8000-9ba2-011c48011c48_61076] was not exported because it contains an invalid precedent: processModel [uuid=292 location=Report Data > Report Context] cannot be found. (APNX-1-4070-001) (APNX-1-4071-003)

Success (236):
datatype 3012 {urn:com:appian:types}ASC_Contract "{urn:com:appian:types}ASC_Contract"
2017-10-26 17:40:44.889 DEBUG group 71 _e-0000df0b-b424-8000-9aee-01075c01075c_55 Serializing object to XML.
2017-10-26 17:40:44.903 DEBUG group 71 _e-0000df0b-b424-8000-9aee-01075c01075c_55 Object transported.
2017-10-26 17:40:44.903 DEBUG group 71 _e-0000df0b-b424-8000-9aee-01075c01075c_55 Binding pending incomplete: group:72
2017-10-26 17:40:44.904 DEBUG group 72 _e-0000df0b-b424-8000-9aee-01075c01075c_56 Begin transport.
2017-10-26 17:40:44.904 DEBUG group 72 _e-0000df0b-b424-8000-9aee-01075c01075c_56 Retrieving object data.
2017-10-26 17:40:44.908 DEBUG group 72 _e-0000df0b-b424-8000-9aee-01075c01075c_56 Setting uuids of object references.
2017-10-26 17:40:44.908 DEBUG group 72 _e-0000df0b-b424-8000-9aee-01075c01075c_56 Processing reference: Role[name=<null>]
2017-10-26 17:40:44.909 DEBUG group 72 _e-0000df0b-b424-8000-9aee-01075c01075c_56 Processing reference: Group.groupTypeId
2017-10-26 17:40:44.91 DEBUG group 72 _e-0000df0b-b424-8000-9aee-01075c01075c_56 Processing reference: Group.parentId
2017-10-26 17:40:44.911 DEBUG group 72 _e-0000df0b-b424-8000-9aee-01075c01075c_56 Processing reference: Group.homePageId
2017-10-26 17:40:44.911 DEBUG group 72 _e-0000df0b-b424-8000-9aee-01075c01075c_56 Processing reference: Role[name=<null>]
2017-10-26 17:40:44.911 DEBUG group 72 _e-0000df0b-b424-8000-9aee-01075c01075c_56 Completing produce.
2017-10-26 17:40:44.911 DEBUG group 72 _e-0000df0b-b424-8000-9aee-01075c01075c_56 Exporting binary resources.
2017-10-26 17:40:44.911 DEBUG group 72 _e-0000df0b-b424-8000-9aee-01075c01075c_56 Serializing object to XML.
2017-10-26 17:40:44.92 DEBUG group 72 _e-0000df0b-b424-8000-9aee-01075c01075c_56 Removed object from incomplete list.
2017-10-26 17:40:44.92 DEBUG group 72 _e-0000df0b-b424-8000-9aee-01075c01075c_56 Object transported.
2017-10-26 17:40:44.92 DEBUG group 71 _e-0000df0b-b424-8000-9aee-01075c01075c_55 Binding pending incomplete: group:73
2017-10-26 17:40:44.922 DEBUG group 73 _e-0000df0b-b424-8000-9aee-01075c01075c_57 Begin transport.
2017-10-26 17:40:44.922 DEBUG group 73 _e-0000df0b-b424-8000-9aee-01075c01075c_57 Retrieving object data.
2017-10-26 17:40:44.926 DEBUG group 73 _e-0000df0b-b424-8000-9aee-01075c01075c_57 Setting uuids of object references.
2017-10-26 17:40:44.926 DEBUG group 73 _e-0000df0b-b424-8000-9aee-01075c01075c_57 Processing reference: Role[name=<null>]
2017-10-26 17:40:44.926 DEBUG group 73 _e-0000df0b-b424-8000-9aee-01075c01075c_57 Processing reference: Group.groupTypeId
2017-10-26 17:40:44.927 DEBUG group 73 _e-0000df0b-b424-8000-9aee-01075c01075c_57 Processing reference: Group.parentId
2017-10-26 17:40:44.929 DEBUG group 73 _e-0000df0b-b424-8000-9aee-01075c01075c_57 Processing reference: Group.homePageId
2017-10-26 17:40:44.929 DEBUG group 73 _e-0000df0b-b424-8000-9aee-01075c01075c_57 Processing reference: Role[name=<null>]
2017-10-26 17:40:44.929 DEBUG group 73 _e-0000df0b-b424-8000-9aee-01075c01075c_57 Completing produce.
2017-10-26 17:40:44.929 DEBUG group 73 _e-0000df0b-b424-8000-9aee-01075c01075c_57 Exporting binary resources.
2017-10-26 17:40:44.929 DEBUG group 73 _e-0000df0b-b424-8000-9aee-01075c01075c_57 Serializing object to XML.
2017-10-26 17:40:44.938 DEBUG group 73 _e-0000df0b-b424-8000-9aee-01075c01075c_57 Removed object from incomplete list.
2017-10-26 17:40:44.938 DEBUG group 73 _e-0000df0b-b424-8000-9aee-01075c01075c_57 Object transported.
2017-10-26 17:40:44.938 DEBUG group 71 _e-0000df0b-b424-8000-9aee-01075c01075c_55 Binding pending incomplete: group:74
2017-10-26 17:40:44.939 DEBUG group 74 _e-0000df0b-b424-8000-9aee-01075c01075c_58 Begin transport.
2017-10-26 17:40:44.939 DEBUG group 74 _e-0000df0b-b424-8000-9aee-01075c01075c_58 Retrieving object data.
2017-10-26 17:40:44.944 DEBUG group 74 _e-0000df0b-b424-8000-9aee-01075c01075c_58 Setting uuids of object references.
2017-10-26 17:40:44.944 DEBUG group 74 _e-0000df0b-b424-8000-9aee-01075c01075c_58 Processing reference: Role[name=<null>,usernames=[mwandama.mutanuka@perficient.com]]
2017-10-26 17:40:44.945 DEBUG group 74 _e-0000df0b-b424-8000-9aee-01075c01075c_58 Processing reference: Group.groupTypeId
2017-10-26 17:40:44.946 DEBUG group 74 _e-0000df0b-b424-8000-9aee-01075c01075c_58 Processing reference: Group.parentId
2017-10-26 17:40:44.948 DEBUG group 74 _e-0000df0b-b424-8000-9aee-01075c01075c_58 Processing reference: Group.homePageId
2017-10-26 17:40:44.948 DEBUG group 74 _e-0000df0b-b424-8000-9aee-01075c01075c_58 Processing reference: Role[name=<null>]
2017-10-26 17:40:44.948 DEBUG group 74 _e-0000df0b-b424-8000-9aee-01075c01075c_58 Completing produce.
2017-10-26 17:40:44.948 DEBUG group 74 _e-0000df0b-b424-8000-9aee-01075c01075c_58 Exporting binary resources.
2017-10-26 17:40:44.948 DEBUG group 74 _e-0000df0b-b424-8000-9aee-01075c01075c_58 Serializing object to XML.
2017-10-26 17:40:44.957 DEBUG group 74 _e-0000df0b-b424-8000-9aee-01075c01075c_58 Removed object from incomplete list.
2017-10-26 17:40:44.957 DEBUG group 74 _e-0000df0b-b424-8000-9aee-01075c01075c_58 Object transported.
2017-10-26 17:40:44.957 DEBUG group 71 _e-0000df0b-b424-8000-9aee-01075c01075c_55 Binding pending incomplete: group:79
2017-10-26 17:40:44.958 DEBUG group 79 _e-0000df4f-3e02-8000-9aee-01075c01075c_63 Begin transport.
2017-10-26 17:40:44.958 DEBUG group 79 _e-0000df4f-3e02-8000-9aee-01075c01075c_63 Retrieving object data.
2017-10-26 17:40:44.962 DEBUG group 79 _e-0000df4f-3e02-8000-9aee-01075c01075c_63 Setting uuids of object references.
2017-10-26 17:40:44.962 DEBUG group 79 _e-0000df4f-3e02-8000-9aee-01075c01075c_63 Processing reference: Role[name=<null>]
2017-10-26 17:40:44.962 DEBUG group 79 _e-0000df4f-3e02-8000-9aee-01075c01075c_63 Processing reference: Group.groupTypeId
2017-10-26 17:40:44.963 DEBUG group 79 _e-0000df4f-3e02-8000-9aee-01075c01075c_63 Processing reference: Group.parentId
2017-10-26 17:40:44.965 DEBUG group 79 _e-0000df4f-3e02-8000-9aee-01075c01075c_63 Processing reference: Group.homePageId
2017-10-26 17:40:44.965 DEBUG group 79 _e-0000df4f-3e02-8000-9aee-01075c01075c_63 Processing reference: Role[name=<null>]
2017-10-26 17:40:44.965 DEBUG group 79 _e-0000df4f-3e02-8000-9aee-01075c01075c_63 Completing produce.
2017-10-26 17:40:44.965 DEBUG group 79 _e-0000df4f-3e02-8000-9aee-01075c01075c_63 Exporting binary resources.
2017-10-26 17:40:44.965 DEBUG group 79 _e-0000df4f-3e02-8000-9aee-01075c01075c_63 Serializing object to XML.
2017-10-26 17:40:44.974 DEBUG group 79 _e-0000df4f-3e02-8000-9aee-01075c01075c_63 Removed object from incomplete list.
2017-10-26 17:40:44.974 DEBUG group 79 _e-0000df4f-3e02-8000-9aee-01075c01075c_63 Object transported.
2017-10-26 17:40:44.974 DEBUG dataStore 26150 _a-0000dee6-acf9-8000-9ba2-011c48011c48_7300 Completing produce.
2017-10-26 17:40:44.974 DEBUG dataStore 26150 _a-0000dee6-acf9-8000-9ba2-011c48011c48_7300 Exporting binary resources.
2017-10-26 17:40:44.974 DEBUG dataStore 26150 _a-0000dee6-acf9-8000-9ba2-011c48011c48_7300 Serializing object to XML.
2017-10-26 17:40:44.983 DEBUG dataStore 26150 _a-0000dee6-acf9-8000-9ba2-011c48011c48_7300 Object transported.
2017-10-26 17:40:44.983 DEBUG dataStore 17996 _a-0000def3-0227-8000-9ba2-011c48011c48_10564 Begin transport.
2017-10-26 17:40:44.983 DEBUG dataStore 17996 _a-0000def3-0227-8000-9ba2-011c48011c48_10564 Retrieving object data.
2017-10-26 17:40:44.986 DEBUG dataStore 17996 _a-0000def3-0227-8000-9ba2-011c48011c48_10564 Setting uuids of object references.
2017-10-26 17:40:44.986 DEBUG dataStore 17996 _a-0000def3-0227-8000-9ba2-011c48011c48_10564 Processing reference: datatypeRef[id=2734]
2017-10-26 17:40:44.986 DEBUG dataStore 17996 _a-0000def3-0227-8000-9ba2-011c48011c48_10564 Processing reference: datatypeRef[id=2714]
2017-10-26 17:40:44.986 DEBUG dataStore 17996 _a-0000def3-0227-8000-9ba2-011c48011c48_10564 Processing reference: datatypeRef[id=2696]
2017-10-26 17:40:44.986 DEBUG dataStore 17996 _a-0000def3-0227-8000-9ba2-011c48011c48_10564 Processing reference: datatypeRef[id=2650]
2017-10-26 17:40:44.987 DEBUG dataStore 17996 _a-0000def3-0227-8000-9ba2-011c48011c48_10564 Processing reference: ContentRole[name=administrators,groupIds=[26],inherit=false,allowForAll=false]
2017-10-26 17:40:44.993 DEBUG dataStore 17996 _a-0000def3-0227-8000-9ba2-011c48011c48_10564 Processing reference: ContentRole[name=authors,inherit=false,allowForAll=false]
2017-10-26 17:40:44.993 DEBUG dataStore 17996 _a-0000def3-0227-8000-9ba2-011c48011c48_10564 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2017-10-26 17:40:44.993 DEBUG dataStore 17996 _a-0000def3-0227-8000-9ba2-011c48011c48_10564 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2017-10-26 17:40:44.993 DEBUG dataStore 17996 _a-0000def3-0227-8000-9ba2-011c48011c48_10564 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2017-10-26 17:40:44.993 DEBUG dataStore 17996 _a-0000def3-0227-8000-9ba2-011c48011c48_10564 Processing reference: ContentRole[name=readers,groupIds=[71],inherit=false,allowForAll=false]
2017-10-26 17:40:44.995 DEBUG dataStore 17996 _a-0000def3-0227-8000-9ba2-011c48011c48_10564 Completing produce.
2017-10-26 17:40:44.995 DEBUG dataStore 17996 _a-0000def3-0227-8000-9ba2-011c48011c48_10564 Exporting binary resources.
2017-10-26 17:40:44.995 DEBUG dataStore 17996 _a-0000def3-0227-8000-9ba2-011c48011c48_10564 Serializing object to XML.
2017-10-26 17:40:45.005 DEBUG dataStore 17996 _a-0000def3-0227-8000-9ba2-011c48011c48_10564 Object transported.
2017-10-26 17:40:45.005 DEBUG dataStore 16773 _a-0000daa1-9d78-8000-6ee0-010000010000_1019 Begin transport.
2017-10-26 17:40:45.005 DEBUG dataStore 16773 _a-0000daa1-9d78-8000-6ee0-010000010000_1019 Retrieving object data.
2017-10-26 17:40:45.01 DEBUG dataStore 16773 _a-0000daa1-9d78-8000-6ee0-010000010000_1019 Setting uuids of object references.
2017-10-26 17:40:45.01 DEBUG dataStore 16773 _a-0000daa1-9d78-8000-6ee0-010000010000_1019 Processing reference: datatypeRef[id=2834]
2017-10-26 17:40:45.01 DEBUG dataStore 16773 _a-0000daa1-9d78-8000-6ee0-010000010000_1019 Processing reference: ContentRole[name=administrators,groupIds=[66],inherit=false,allowForAll=false]
2017-10-26 17:40:45.011 DEBUG group 66 _e-0000daa1-9d68-8000-6edf-010000010000_14 Begin transport.
2017-10-26 17:40:45.011 DEBUG group 66 _e-0000daa1-9d68-8000-6edf-010000010000_14 Retrieving object data.
2017-10-26 17:40:45.017 DEBUG group 66 _e-0000daa1-9d68-8000-6edf-010000010000_14 Setting uuids of object references.
2017-10-26 17:40:45.017 DEBUG group 66 _e-0000daa1-9d68-8000-6edf-010000010000_14 Processing reference: Role[name=<null>]
2017-10-26 17:40:45.017 DEBUG group 66 _e-0000daa1-9d68-8000-6edf-010000010000_14 Processing reference: Group.groupTypeId
2017-10-26 17:40:45.019 DEBUG group 66 _e-0000daa1-9d68-8000-6edf-010000010000_14 Processing reference: Group.parentId
2017-10-26 17:40:45.02 DEBUG group 66 _e-0000daa1-9d68-8000-6edf-010000010000_14 Processing reference: Group.homePageId
2017-10-26 17:40:45.023 DEBUG group 66 _e-0000daa1-9d68-8000-6edf-010000010000_14 Processing reference: Role[name=<null>,groupIds=[57, 58]]
2017-10-26 17:40:45.025 DEBUG group 66 _e-0000daa1-9d68-8000-6edf-010000010000_14 Completing produce.
2017-10-26 17:40:45.025 DEBUG group 66 _e-0000daa1-9d68-8000-6edf-010000010000_14 Exporting binary resources.
2017-10-26 17:40:45.025 DEBUG group 66 _e-0000daa1-9d68-8000-6edf-010000010000_14 Serializing object to XML.
2017-10-26 17:40:45.034 DEBUG group 66 _e-0000daa1-9d68-8000-6edf-010000010000_14 Object transported.
2017-10-26 17:40:45.034 DEBUG dataStore 16773 _a-0000daa1-9d78-8000-6ee0-010000010000_1019 Processing reference: ContentRole[name=authors,inherit=false,allowForAll=false]
2017-10-26 17:40:45.034 DEBUG dataStore 16773 _a-0000daa1-9d78-8000-6ee0-010000010000_1019 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2017-10-26 17:40:45.034 DEBUG dataStore 16773 _a-0000daa1-9d78-8000-6ee0-010000010000_1019 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2017-10-26 17:40:45.034 DEBUG dataStore 16773 _a-0000daa1-9d78-8000-6ee0-010000010000_1019 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2017-10-26 17:40:45.037 DEBUG dataStore 16773 _a-0000daa1-9d78-8000-6ee0-010000010000_1019 Processing reference: ContentRole[name=readers,groupIds=[65],inherit=false,allowForAll=false]
2017-10-26 17:40:45.038 DEBUG group 65 _e-0000daa1-9d68-8000-6edf-010000010000_15 Begin transport.
2017-10-26 17:40:45.038 DEBUG group 65 _e-0000daa1-9d68-8000-6edf-010000010000_15 Retrieving object data.
2017-10-26 17:40:45.045 DEBUG group 65 _e-0000daa1-9d68-8000-6edf-010000010000_15 Setting uuids of object references.
2017-10-26 17:40:45.045 DEBUG group 65 _e-0000daa1-9d68-8000-6edf-010000010000_15 Processing reference: Role[name=<null>]
2017-10-26 17:40:45.045 DEBUG group 65 _e-0000daa1-9d68-8000-6edf-010000010000_15 Processing reference: Group.groupTypeId
2017-10-26 17:40:45.047 DEBUG group 65 _e-0000daa1-9d68-8000-6edf-010000010000_15 Processing reference: Group.parentId
2017-10-26 17:40:45.047 DEBUG group 65 _e-0000daa1-9d68-8000-6edf-010000010000_15 Processing reference: Group.homePageId
2017-10-26 17:40:45.047 DEBUG group 65 _e-0000daa1-9d68-8000-6edf-010000010000_15 Processing reference: Role[name=<null>,groupIds=[64]]
2017-10-26 17:40:45.049 DEBUG group 65 _e-0000daa1-9d68-8000-6edf-010000010000_15 Completing produce.
2017-10-26 17:40:45.049 DEBUG group 65 _e-0000daa1-9d68-8000-6edf-010000010000_15 Exporting binary resources.
2017-10-26 17:40:45.049 DEBUG group 65 _e-0000daa1-9d68-8000-6edf-010000010000_15 Serializing object to XML.
2017-10-26 17:40:45.057 DEBUG group 65 _e-0000daa1-9d68-8000-6edf-010000010000_15 Object transported.
2017-10-26 17:40:45.057 DEBUG dataStore 16773 _a-0000daa1-9d78-8000-6ee0-010000010000_1019 Completing produce.
2017-10-26 17:40:45.057 DEBUG dataStore 16773 _a-0000daa1-9d78-8000-6ee0-010000010000_1019 Exporting binary resources.
2017-10-26 17:40:45.057 DEBUG dataStore 16773 _a-0000daa1-9d78-8000-6ee0-010000010000_1019 Serializing object to XML.
2017-10-26 17:40:45.067 DEBUG dataStore 16773 _a-0000daa1-9d78-8000-6ee0-010000010000_1019 Object transported.
2017-10-26 17:40:45.118 DEBUG content 6950 _a-0000deba-19b3-8000-9ba2-011c48011c48_32848 Begin transport.
2017-10-26 17:40:45.118 DEBUG content 6950 _a-0000deba-19b3-8000-9ba2-011c48011c48_32848 Retrieving object data.
2017-10-26 17:40:45.129 DEBUG content 6950 _a-0000deba-19b3-8000-9ba2-011c48011c48_32848 Setting uuids of object references.
2017-10-26 17:40:45.137 DEBUG content 6950 _a-0000deba-19b3-8000-9ba2-011c48011c48_32848 Processing reference: CommunityKnowledgeCenter.forum
2017-10-26 17:40:45.138 DEBUG content 6950 _a-0000deba-19b3-8000-9ba2-011c48011c48_32848 Processing reference: CommunityKnowledgeCenter.parent
2017-10-26 17:40:45.142 DEBUG content 6949 _a-0000deba-19b3-8000-9ba2-011c48011c48_32845 Begin transport.
2017-10-26 17:40:45.142 DEBUG content 6949 _a-0000deba-19b3-8000-9ba2-011c48011c48_32845 Retrieving object data.
2017-10-26 17:40:45.152 DEBUG content 6949 _a-0000deba-19b3-8000-9ba2-011c48011c48_32845 Setting uuids of object references.
2017-10-26 17:40:45.155 DEBUG content 6949 _a-0000deba-19b3-8000-9ba2-011c48011c48_32845 Processing reference: Community.forum
2017-10-26 17:40:45.155 DEBUG content 6949 _a-0000deba-19b3-8000-9ba2-011c48011c48_32845 Processing reference: Community.parent
2017-10-26 17:40:45.16 DEBUG content 6949 _a-0000deba-19b3-8000-9ba2-011c48011c48_32845 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@6dffb6a9[
  ContentRole[name=readers,inherit=false,allowForAll=true]
  ContentRole[name=authors,inherit=false,allowForAll=false]
  ContentRole[name=administrators,usernames=[mwandama.mutanuka@perficient.com],groupIds=[26],inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=152:SEC_PUBLIC=false,SEC_CREATOR_ADMIN=true,SEC_INH_ADMIN=true,SEC_INH_EDITOR=false,SEC_INH_VIEWER=false,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=true
]
2017-10-26 17:40:45.16 DEBUG content 6949 _a-0000deba-19b3-8000-9ba2-011c48011c48_32845 Processing reference: ContentRole[name=readers,inherit=false,allowForAll=true]
2017-10-26 17:40:45.16 DEBUG content 6949 _a-0000deba-19b3-8000-9ba2-011c48011c48_32845 Processing reference: ContentRole[name=authors,inherit=false,allowForAll=false]
2017-10-26 17:40:45.16 DEBUG content 6949 _a-0000deba-19b3-8000-9ba2-011c48011c48_32845 Processing reference: ContentRole[name=administrators,usernames=[mwandama.mutanuka@perficient.com],groupIds=[26],inherit=true,allowForAll=false]
2017-10-26 17:40:45.163 DEBUG content 6949 _a-0000deba-19b3-8000-9ba2-011c48011c48_32845 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2017-10-26 17:40:45.163 DEBUG content 6949 _a-0000deba-19b3-8000-9ba2-011c48011c48_32845 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2017-10-26 17:40:45.163 DEBUG content 6949 _a-0000deba-19b3-8000-9ba2-011c48011c48_32845 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2017-10-26 17:40:45.163 DEBUG content 6949 _a-0000deba-19b3-8000-9ba2-011c48011c48_32845 Completing produce.
2017-10-26 17:40:45.163 DEBUG content 6949 _a-0000deba-19b3-8000-9ba2-011c48011c48_32845 Exporting binary resources.
2017-10-26 17:40:45.163 DEBUG content 6949 _a-0000deba-19b3-8000-9ba2-011c48011c48_32845 Serializing object to XML.
2017-10-26 17:40:45.178 DEBUG content 6949 _a-0000deba-19b3-8000-9ba2-011c48011c48_32845 Object transported.
2017-10-26 17:40:45.178 DEBUG content 6950 _a-0000deba-19b3-8000-9ba2-011c48011c48_32848 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@20d3f33c[
  ContentRole[name=readers,inherit=false,allowForAll=false]
  ContentRole[name=authors,groupIds=[71, 72],inherit=false,allowForAll=false]
  ContentRole[name=administrators,inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=9:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=false,SEC_INH_ADMIN=true,SEC_INH_EDITOR=false,SEC_INH_VIEWER=false,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2017-10-26 17:40:45.178 DEBUG content 6950 _a-0000deba-19b3-8000-9ba2-011c48011c48_32848 Processing reference: ContentRole[name=readers,inherit=false,allowForAll=false]
2017-10-26 17:40:45.178 DEBUG content 6950 _a-0000deba-19b3-8000-9ba2-011c48011c48_32848 Processing reference: ContentRole[name=authors,groupIds=[71, 72],inherit=false,allowForAll=false]
2017-10-26 17:40:45.18 DEBUG content 6950 _a-0000deba-19b3-8000-9ba2-011c48011c48_32848 Processing reference: ContentRole[name=administrators,inherit=true,allowForAll=false]
2017-10-26 17:40:45.18 DEBUG content 6950 _a-0000deba-19b3-8000-9ba2-011c48011c48_32848 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2017-10-26 17:40:45.18 DEBUG content 6950 _a-0000deba-19b3-8000-9ba2-011c48011c48_32848 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2017-10-26 17:40:45.18 DEBUG content 6950 _a-0000deba-19b3-8000-9ba2-011c48011c48_32848 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2017-10-26 17:40:45.18 DEBUG content 6950 _a-0000deba-19b3-8000-9ba2-011c48011c48_32848 Completing produce.
2017-10-26 17:40:45.18 DEBUG content 6950 _a-0000deba-19b3-8000-9ba2-011c48011c48_32848 Exporting binary resources.
2017-10-26 17:40:45.18 DEBUG content 6950 _a-0000deba-19b3-8000-9ba2-011c48011c48_32848 Serializing object to XML.
2017-10-26 17:40:45.191 DEBUG content 6950 _a-0000deba-19b3-8000-9ba2-011c48011c48_32848 Object transported.
2017-10-26 17:40:45.191 DEBUG content 6951 _a-0000deba-19b3-8000-9ba2-011c48011c48_32851 Begin transport.
2017-10-26 17:40:45.191 DEBUG content 6951 _a-0000deba-19b3-8000-9ba2-011c48011c48_32851 Retrieving object data.
2017-10-26 17:40:45.199 DEBUG content 6951 _a-0000deba-19b3-8000-9ba2-011c48011c48_32851 Setting uuids of object references.
2017-10-26 17:40:45.204 DEBUG content 6951 _a-0000deba-19b3-8000-9ba2-011c48011c48_32851 Processing reference: KnowledgeFolder.forum
2017-10-26 17:40:45.204 DEBUG content 6951 _a-0000deba-19b3-8000-9ba2-011c48011c48_32851 Processing reference: KnowledgeFolder.parent
2017-10-26 17:40:45.208 DEBUG content 6951 _a-0000deba-19b3-8000-9ba2-011c48011c48_32851 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@27d57695[
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=15:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=false,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2017-10-26 17:40:45.208 DEBUG content 6951 _a-0000deba-19b3-8000-9ba2-011c48011c48_32851 Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2017-10-26 17:40:45.208 DEBUG content 6951 _a-0000deba-19b3-8000-9ba2-011c48011c48_32851 Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2017-10-26 17:40:45.208 DEBUG content 6951 _a-0000deba-19b3-8000-9ba2-011c48011c48_32851 Processing reference: ContentRole[name=administrators,inherit=true,allowForAll=false]
2017-10-26 17:40:45.208 DEBUG content 6951 _a-0000deba-19b3-8000-9ba2-011c48011c48_32851 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2017-10-26 17:40:45.208 DEBUG content 6951 _a-0000deba-19b3-8000-9ba2-011c48011c48_32851 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2017-10-26 17:40:45.208 DEBUG content 6951 _a-0000deba-19b3-8000-9ba2-011c48011c48_32851 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2017-10-26 17:40:45.21 DEBUG content 6951 _a-0000deba-19b3-8000-9ba2-011c48011c48_32851 Completing produce.
2017-10-26 17:40:45.21 DEBUG content 6951 _a-0000deba-19b3-8000-9ba2-011c48011c48_32851 Exporting binary resources.
2017-10-26 17:40:45.21 DEBUG content 6951 _a-0000deba-19b3-8000-9ba2-011c48011c48_32851 Serializing object to XML.
2017-10-26 17:40:45.225 DEBUG content 6951 _a-0000deba-19b3-8000-9ba2-011c48011c48_32851 Object transported.
2017-10-26 17:40:45.225 DEBUG content 6917 _a-0000deba-19b3-8000-9ba2-011c48011c48_32853 Begin transport.
2017-10-26 17:40:45.225 DEBUG content 6917 _a-0000deba-19b3-8000-9ba2-011c48011c48_32853 Retrieving object data.
2017-10-26 17:40:45.232 DEBUG content 6917 _a-0000deba-19b3-8000-9ba2-011c48011c48_32853 Setting uuids of object references.
2017-10-26 17:40:45.234 DEBUG content 6917 _a-0000deba-19b3-8000-9ba2-011c48011c48_32853 Processing reference: RulesFolder.forum
2017-10-26 17:40:45.235 DEBUG content 6917 _a-0000deba-19b3-8000-9ba2-011c48011c48_32853 Processing reference: RulesFolder.parent
2017-10-26 17:40:45.239 DEBUG content 6916 _a-0000deba-19b3-8000-9ba2-011c48011c48_32856 Begin transport.
2017-10-26 17:40:45.24 DEBUG content 6916 _a-0000deba-19b3-8000-9ba2-011c48011c48_32856 Retrieving object data.
2017-10-26 17:40:45.247 DEBUG content 6916 _a-0000deba-19b3-8000-9ba2-011c48011c48_32856 Setting uuids of object references.
2017-10-26 17:40:45.247 DEBUG content 6916 _a-0000deba-19b3-8000-9ba2-011c48011c48_32856 Processing reference: RulesFolder.forum
2017-10-26 17:40:45.248 DEBUG content 6916 _a-0000deba-19b3-8000-9ba2-011c48011c48_32856 Processing reference: RulesFolder.parent
