Success (312):
datatype 2786 {urn:com:appian:types:CTMS}CTMS_SiteBudgetSplitView "{urn:com:appian:types:CTMS}CTMS_SiteBudgetSplitView"
2017-11-08 19:38:02.165 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=rules,it=111,v={ActivityClassParameter[name=rule,it=11,v={ActivityClassParameter[name=expression,it=26,v=<null>],ActivityClassParameter[name=node,it=1,v=4],ActivityClassParameter[name=label,it=3,v=No]}]}]
2017-11-08 19:38:02.165 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=fired,it=1,v=0]
2017-11-08 19:38:02.165 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=arrivedNodes,it=101,v=<null>]
2017-11-08 19:38:02.165 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=defaultNode,it=1,v=12]
2017-11-08 19:38:02.165 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=rules,it=111,v={ActivityClassParameter[name=rule,it=11,v={ActivityClassParameter[name=expression,it=26,v=<null>],ActivityClassParameter[name=node,it=1,v=9],ActivityClassParameter[name=label,it=3,v=Y]}]}]
2017-11-08 19:38:02.165 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=fired,it=1,v=0]
2017-11-08 19:38:02.165 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=arrivedNodes,it=101,v=<null>]
2017-11-08 19:38:02.165 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=From,it=3,v=processInitiator]
2017-11-08 19:38:02.165 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=FromEmailValue,it=34,v=]
2017-11-08 19:38:02.166 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=To,it=135,v=<null>]
2017-11-08 19:38:02.166 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=Cc,it=135,v={}]
2017-11-08 19:38:02.166 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=Bcc,it=135,v={}]
2017-11-08 19:38:02.166 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=SendErrorsTo,it=3,v=]
2017-11-08 19:38:02.166 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=SendErrorsToEmailValue,it=34,v=]
2017-11-08 19:38:02.166 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=Subject,it=3,v=]
2017-11-08 19:38:02.166 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=Attachments,it=113,v={}]
2017-11-08 19:38:02.166 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=Priority,it=1,v=3]
2017-11-08 19:38:02.166 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=IsHTML,it=26,v=1]
2017-11-08 19:38:02.166 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=BodyTemplate,it=13,v=<null>]
2017-11-08 19:38:02.166 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=BodyHTML,it=3,v=]
2017-11-08 19:38:02.166 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=HeaderTemplate,it=13,v=<null>]
2017-11-08 19:38:02.166 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=FooterTemplate,it=13,v=<null>]
2017-11-08 19:38:02.166 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=UsersWithMissingAddresses,it=104,v=<null>]
2017-11-08 19:38:02.166 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=InvalidAddresses,it=103,v=<null>]
2017-11-08 19:38:02.166 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=ToValidAddresses,it=134,v=<null>]
2017-11-08 19:38:02.167 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=CcValidAddresses,it=134,v=<null>]
2017-11-08 19:38:02.167 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=BccValidAddresses,it=134,v=<null>]
2017-11-08 19:38:02.167 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=action,it=3,v=]
2017-11-08 19:38:02.167 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=siteDocument,it=2732,v=<null>]
2017-11-08 19:38:02.167 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=requestorComment,it=3,v=]
2017-11-08 19:38:02.167 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=approverComment,it=3,v=]
2017-11-08 19:38:02.167 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=documentIdentifier,it=3,v=]
2017-11-08 19:38:02.167 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=expirationDate,it=7,v=<null>]
2017-11-08 19:38:02.167 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=uploadedDocument,it=13,v=<null>]
2017-11-08 19:38:02.167 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: FormElement[label=Question1]
2017-11-08 19:38:02.167 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: FormElement[label=Question2]
2017-11-08 19:38:02.167 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: FormElement[label=Question3]
2017-11-08 19:38:02.167 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: FormElement[label=Question4]
2017-11-08 19:38:02.167 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: FormElement[label=Question5]
2017-11-08 19:38:02.167 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: FormElement[label=Question6]
2017-11-08 19:38:02.167 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: FormElement[label=Question7]
2017-11-08 19:38:02.167 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ProcessVariable[name=Site_Document,it=2732,v=<null>]
2017-11-08 19:38:02.167 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ProcessVariable[name=action,it=3,v=]
2017-11-08 19:38:02.168 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ProcessVariable[name=approverComment,it=3,v=]
2017-11-08 19:38:02.168 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ProcessVariable[name=documentIdentifier,it=3,v=]
2017-11-08 19:38:02.168 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ProcessVariable[name=expiratiogndate,it=7,v=<null>]
2017-11-08 19:38:02.168 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ProcessVariable[name=processID,it=1,v=0]
2017-11-08 19:38:02.168 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ProcessVariable[name=requestorComment,it=3,v=]
2017-11-08 19:38:02.168 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ProcessVariable[name=sendEmailToApprover,it=26,v=<null>]
2017-11-08 19:38:02.168 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ProcessVariable[name=siteDocumentDetails,it=2940,v=<null>]
2017-11-08 19:38:02.168 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ProcessVariable[name=taskLink,it=3,v=]
2017-11-08 19:38:02.168 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ProcessVariable[name=title,it=3,v=]
2017-11-08 19:38:02.168 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: ProcessVariable[name=uploadedDocument,it=13,v=<null>]
2017-11-08 19:38:02.168 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: com.appiancorp.suiteapi.process.ProcessRoleMap@2eae3c7c[
  Role[name=ADMIN_OWNER]
  Role[name=EDITOR]
  Role[name=EXPLICIT_NONMEMBER]
  Role[name=VIEWER]
  Role[name=MANAGER]
  Role[name=INITIATOR]
]
2017-11-08 19:38:02.168 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: Role[name=ADMIN_OWNER]
2017-11-08 19:38:02.168 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: Role[name=EDITOR]
2017-11-08 19:38:02.168 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: Role[name=EXPLICIT_NONMEMBER]
2017-11-08 19:38:02.168 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: Role[name=VIEWER]
2017-11-08 19:38:02.168 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: Role[name=MANAGER]
2017-11-08 19:38:02.168 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Processing reference: Role[name=INITIATOR]
2017-11-08 19:38:02.182 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Completing produce.
2017-11-08 19:38:02.182 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Exporting binary resources.
2017-11-08 19:38:02.182 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Serializing object to XML.
2017-11-08 19:38:02.21 DEBUG processModel 253 0006dd55-f2b7-8000-daab-640000640000 Object transported.
2017-11-08 19:38:02.21 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=inMap,it=111,v={ActivityClassParameter[name=oneInputMap,it=11,v={ActivityClassParameter[name=sppn,it=3,v=Site_Document],ActivityClassParameter[name=sppv,it=2732,v=<null>]}],ActivityClassParameter[name=oneInputMap,it=11,v={ActivityClassParameter[name=sppn,it=3,v=documentIdentifier],ActivityClassParameter[name=sppv,it=3,v=]}],ActivityClassParameter[name=oneInputMap,it=11,v={ActivityClassParameter[name=sppn,it=3,v=expiratiogndate],ActivityClassParameter[name=sppv,it=7,v=<null>]}],ActivityClassParameter[name=oneInputMap,it=11,v={ActivityClassParameter[name=sppn,it=3,v=processID],ActivityClassParameter[name=sppv,it=1,v=<null>]}],ActivityClassParameter[name=oneInputMap,it=11,v={ActivityClassParameter[name=sppn,it=3,v=requestorComment],ActivityClassParameter[name=sppv,it=3,v=]}],ActivityClassParameter[name=oneInputMap,it=11,v={ActivityClassParameter[name=sppn,it=3,v=uploadedDocument],ActivityClassParameter[name=sppv,it=13,v=<null>]}]}]
2017-11-08 19:38:02.21 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=outMap,it=111,v={ActivityClassParameter[name=oneOutputMap,it=11,v={ActivityClassParameter[name=spvn,it=3,v=action],ActivityClassParameter[name=spvv,it=3,v=]}],ActivityClassParameter[name=oneOutputMap,it=11,v={ActivityClassParameter[name=spvn,it=3,v=expiratiogndate],ActivityClassParameter[name=spvv,it=7,v=<null>]}],ActivityClassParameter[name=oneOutputMap,it=11,v={ActivityClassParameter[name=spvn,it=3,v=approverComment],ActivityClassParameter[name=spvv,it=3,v=]}],ActivityClassParameter[name=oneOutputMap,it=11,v={ActivityClassParameter[name=spvn,it=3,v=uploadedDocument],ActivityClassParameter[name=spvv,it=13,v=<null>]}],ActivityClassParameter[name=oneOutputMap,it=11,v={ActivityClassParameter[name=spvn,it=3,v=documentIdentifier],ActivityClassParameter[name=spvv,it=3,v=]}],ActivityClassParameter[name=oneOutputMap,it=11,v={ActivityClassParameter[name=spvn,it=3,v=requestorComment],ActivityClassParameter[name=spvv,it=3,v=]}],ActivityClassParameter[name=oneOutputMap,it=11,v={ActivityClassParameter[name=spvn,it=3,v=Site_Document],ActivityClassParameter[name=spvv,it=2732,v=<null>]}]}]
2017-11-08 19:38:02.211 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=subProcessID,it=1,v=<null>]
2017-11-08 19:38:02.211 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=procInheritsPriority,it=1,v=1]
2017-11-08 19:38:02.211 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=pmUUID,it=3,v=0006dd55-f2b7-8000-daab-640000640000]
2017-11-08 19:38:02.211 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=isAsynchronous,it=26,v=0]
2017-11-08 19:38:02.211 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=isTransparent,it=26,v=1]
2017-11-08 19:38:02.211 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=inheritSecurity,it=26,v=0]
2017-11-08 19:38:02.211 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=chainsInto,it=26,v=0]
2017-11-08 19:38:02.211 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: com.appiancorp.suiteapi.process.Assignment$Assignee@71cba274
2017-11-08 19:38:02.213 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=Param3,it=2940,v=<null>]
2017-11-08 19:38:02.213 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: InternalForm.docId
2017-11-08 19:38:02.214 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=DataStoreEntity,it=81,v=4e2c5118-bbd7-4fff-a449-9115b2301f2a@17198]
2017-11-08 19:38:02.217 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=StoredValues,it=197,v=<null>]
2017-11-08 19:38:02.217 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=data,it=2732,v=<null>]
2017-11-08 19:38:02.218 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: InternalForm.docId
2017-11-08 19:38:02.218 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=DataStoreEntity,it=81,v=3c8bc5c1-e40f-4321-9ae9-e24b13594700@17198]
2017-11-08 19:38:02.221 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=StoredValues,it=197,v=<null>]
2017-11-08 19:38:02.221 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=action,it=3,v=]
2017-11-08 19:38:02.221 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=documentIdentifier,it=3,v=]
2017-11-08 19:38:02.221 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=UploadedDocument,it=13,v=<null>]
2017-11-08 19:38:02.221 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=comment,it=3,v=]
2017-11-08 19:38:02.221 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=approverComment,it=3,v=]
2017-11-08 19:38:02.221 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=expirationDate,it=7,v=<null>]
2017-11-08 19:38:02.221 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: FormElement[label=]
2017-11-08 19:38:02.221 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: FormElement[label=]
2017-11-08 19:38:02.221 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: FormElement[label=]
2017-11-08 19:38:02.221 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: FormElement[label=]
2017-11-08 19:38:02.221 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: FormElement[label=]
2017-11-08 19:38:02.222 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: FormElement[label=]
2017-11-08 19:38:02.222 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: com.appiancorp.suiteapi.process.Assignment$Assignee@5d1783be
2017-11-08 19:38:02.223 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=data,it=2732,v=<null>]
2017-11-08 19:38:02.223 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: InternalForm.docId
2017-11-08 19:38:02.223 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=DataStoreEntity,it=81,v=3c8bc5c1-e40f-4321-9ae9-e24b13594700@17198]
2017-11-08 19:38:02.227 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ActivityClassParameter[name=StoredValues,it=197,v=<null>]
2017-11-08 19:38:02.227 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ProcessVariable[name=Site_Document,it=2732,v=<null>]
2017-11-08 19:38:02.227 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ProcessVariable[name=UploadedDocument,it=13,v=<null>]
2017-11-08 19:38:02.227 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ProcessVariable[name=action,it=3,v=]
2017-11-08 19:38:02.227 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ProcessVariable[name=approverComment,it=3,v=]
2017-11-08 19:38:02.227 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ProcessVariable[name=comment,it=3,v=]
2017-11-08 19:38:02.227 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ProcessVariable[name=documentIdentifier,it=103,v={}]
2017-11-08 19:38:02.228 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ProcessVariable[name=expirationDate,it=7,v=<null>]
2017-11-08 19:38:02.228 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ProcessVariable[name=sendEmail,it=26,v=<null>]
2017-11-08 19:38:02.228 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ProcessVariable[name=sendEmailForApprover,it=26,v=<null>]
2017-11-08 19:38:02.228 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ProcessVariable[name=siteDocumentDetails,it=2940,v=<null>]
2017-11-08 19:38:02.228 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ProcessVariable[name=subProcessID,it=1,v=0]
2017-11-08 19:38:02.228 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ProcessVariable[name=taskLink,it=3,v=]
2017-11-08 19:38:02.228 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: ProcessVariable[name=title,it=3,v=]
2017-11-08 19:38:02.228 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: com.appiancorp.suiteapi.process.ProcessRoleMap@18c4f040[
  Role[name=ADMIN_OWNER]
  Role[name=EDITOR]
  Role[name=EXPLICIT_NONMEMBER]
  Role[name=VIEWER]
  Role[name=MANAGER]
  Role[name=INITIATOR,groupIds=[44, 47]]
]
2017-11-08 19:38:02.228 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: Role[name=ADMIN_OWNER]
2017-11-08 19:38:02.228 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: Role[name=EDITOR]
2017-11-08 19:38:02.228 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: Role[name=EXPLICIT_NONMEMBER]
2017-11-08 19:38:02.228 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: Role[name=VIEWER]
2017-11-08 19:38:02.228 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: Role[name=MANAGER]
2017-11-08 19:38:02.228 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Processing reference: Role[name=INITIATOR,groupIds=[44, 47]]
2017-11-08 19:38:02.251 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Completing produce.
2017-11-08 19:38:02.251 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Exporting binary resources.
2017-11-08 19:38:02.251 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Serializing object to XML.
2017-11-08 19:38:02.298 DEBUG processModel 254 0005dd28-b287-8000-daab-640000640000 Object transported.
2017-11-08 19:38:02.298 DEBUG recordType 8 d644da8c-894b-4b1b-9f7a-6f8bfdd8c54a Processing reference: RelatedActionCfg.visibilityExpr
2017-11-08 19:38:02.298 DEBUG recordType 8 d644da8c-894b-4b1b-9f7a-6f8bfdd8c54a Processing reference: RecordType.source
2017-11-08 19:38:02.304 DEBUG recordType 8 d644da8c-894b-4b1b-9f7a-6f8bfdd8c54a Processing reference: RecordType.titleExpr
2017-11-08 19:38:02.304 DEBUG recordType 8 d644da8c-894b-4b1b-9f7a-6f8bfdd8c54a Processing reference: Role[name=record_type_administrator,groupIds=[43]]
2017-11-08 19:38:02.305 DEBUG recordType 8 d644da8c-894b-4b1b-9f7a-6f8bfdd8c54a Processing reference: Role[name=record_type_viewer,groupIds=[47]]
2017-11-08 19:38:02.306 DEBUG recordType 8 d644da8c-894b-4b1b-9f7a-6f8bfdd8c54a Completing produce.
2017-11-08 19:38:02.306 DEBUG recordType 8 d644da8c-894b-4b1b-9f7a-6f8bfdd8c54a Exporting binary resources.
2017-11-08 19:38:02.306 DEBUG recordType 8 d644da8c-894b-4b1b-9f7a-6f8bfdd8c54a Serializing object to XML.
2017-11-08 19:38:02.32 DEBUG recordType 8 d644da8c-894b-4b1b-9f7a-6f8bfdd8c54a Object transported.
2017-11-08 19:38:02.32 DEBUG content 17659 _a-0000dd28-e149-8000-daab-640000640000_10205 Processing reference: Constant.forum
2017-11-08 19:38:02.32 DEBUG content 17659 _a-0000dd28-e149-8000-daab-640000640000_10205 Processing reference: Constant.parent
2017-11-08 19:38:02.324 DEBUG content 17659 _a-0000dd28-e149-8000-daab-640000640000_10205 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@166bcb4e[
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=15:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=false,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2017-11-08 19:38:02.324 DEBUG content 17659 _a-0000dd28-e149-8000-daab-640000640000_10205 Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2017-11-08 19:38:02.324 DEBUG content 17659 _a-0000dd28-e149-8000-daab-640000640000_10205 Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2017-11-08 19:38:02.324 DEBUG content 17659 _a-0000dd28-e149-8000-daab-640000640000_10205 Processing reference: ContentRole[name=administrators,inherit=true,allowForAll=false]
2017-11-08 19:38:02.324 DEBUG content 17659 _a-0000dd28-e149-8000-daab-640000640000_10205 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2017-11-08 19:38:02.324 DEBUG content 17659 _a-0000dd28-e149-8000-daab-640000640000_10205 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2017-11-08 19:38:02.324 DEBUG content 17659 _a-0000dd28-e149-8000-daab-640000640000_10205 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2017-11-08 19:38:02.324 DEBUG content 17659 _a-0000dd28-e149-8000-daab-640000640000_10205 Completing produce.
2017-11-08 19:38:02.324 DEBUG content 17659 _a-0000dd28-e149-8000-daab-640000640000_10205 Exporting binary resources.
2017-11-08 19:38:02.324 DEBUG content 17659 _a-0000dd28-e149-8000-daab-640000640000_10205 Serializing object to XML.
2017-11-08 19:38:02.335 DEBUG content 17659 _a-0000dd28-e149-8000-daab-640000640000_10205 Object transported.
2017-11-08 19:38:02.335 DEBUG content 38614 _a-0000dd28-e149-8000-daab-640000640000_10217 Begin transport.
2017-11-08 19:38:02.335 DEBUG content 38614 _a-0000dd28-e149-8000-daab-640000640000_10217 Retrieving object data.
2017-11-08 19:38:02.348 DEBUG content 38614 _a-0000dd28-e149-8000-daab-640000640000_10217 Setting uuids of object references.
2017-11-08 19:38:02.348 DEBUG content 38614 _a-0000dd28-e149-8000-daab-640000640000_10217 Processing reference: [Content:id=17251,versionId=-1,name=CTMS_Document_SiteDocumetApprover,type=32,subtype=1,uuid=_a-0000dd28-e149-8000-daab-640000640000_10217,parent=17207]
2017-11-08 19:38:02.359 DEBUG content 38614 _a-0000dd28-e149-8000-daab-640000640000_10217 Processing reference: FreeformRule.forum
2017-11-08 19:38:02.36 DEBUG content 38614 _a-0000dd28-e149-8000-daab-640000640000_10217 Processing reference: TypedVariable[name=documentIdentifier,it=3,v=]
2017-11-08 19:38:02.36 DEBUG content 38614 _a-0000dd28-e149-8000-daab-640000640000_10217 Processing reference: TypedVariable[name=btnAction,it=3,v=]
2017-11-08 19:38:02.36 DEBUG content 38614 _a-0000dd28-e149-8000-daab-640000640000_10217 Processing reference: TypedVariable[name=isReadOnly,it=26,v=<null>]
2017-11-08 19:38:02.36 DEBUG content 38614 _a-0000dd28-e149-8000-daab-640000640000_10217 Processing reference: TypedVariable[name=UploadedDocument,it=13,v=<null>]
2017-11-08 19:38:02.36 DEBUG content 38614 _a-0000dd28-e149-8000-daab-640000640000_10217 Processing reference: TypedVariable[name=requesterComment,it=3,v=]
2017-11-08 19:38:02.36 DEBUG content 38614 _a-0000dd28-e149-8000-daab-640000640000_10217 Processing reference: TypedVariable[name=approverComment,it=3,v=]
2017-11-08 19:38:02.36 DEBUG content 38614 _a-0000dd28-e149-8000-daab-640000640000_10217 Processing reference: TypedVariable[name=latestDocument,it=13,v=<null>]
2017-11-08 19:38:02.36 DEBUG content 38614 _a-0000dd28-e149-8000-daab-640000640000_10217 Processing reference: TypedVariable[name=expirationDate,it=7,v=<null>]
2017-11-08 19:38:02.36 DEBUG content 38614 _a-0000dd28-e149-8000-daab-640000640000_10217 Processing reference: FreeformRule.parent
