Success (348):
content 49503 d1151d0a-2a3e-4e80-b3b0-105a99496272 "VIM Rules and Constants"
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=15:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=false,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2018-06-14 17:15:35.731 DEBUG content 58933 _a-0000e044-c81a-8000-9ba2-011c48011c48_129049 Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2018-06-14 17:15:35.731 DEBUG content 58933 _a-0000e044-c81a-8000-9ba2-011c48011c48_129049 Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2018-06-14 17:15:35.731 DEBUG content 58933 _a-0000e044-c81a-8000-9ba2-011c48011c48_129049 Processing reference: ContentRole[name=administrators,inherit=true,allowForAll=false]
2018-06-14 17:15:35.731 DEBUG content 58933 _a-0000e044-c81a-8000-9ba2-011c48011c48_129049 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2018-06-14 17:15:35.731 DEBUG content 58933 _a-0000e044-c81a-8000-9ba2-011c48011c48_129049 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2018-06-14 17:15:35.731 DEBUG content 58933 _a-0000e044-c81a-8000-9ba2-011c48011c48_129049 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2018-06-14 17:15:35.731 DEBUG content 58933 _a-0000e044-c81a-8000-9ba2-011c48011c48_129049 Completing produce.
2018-06-14 17:15:35.731 DEBUG content 58933 _a-0000e044-c81a-8000-9ba2-011c48011c48_129049 Exporting binary resources.
2018-06-14 17:15:35.747 DEBUG content 58933 _a-0000e044-c81a-8000-9ba2-011c48011c48_129049 Serializing object to XML.
2018-06-14 17:15:35.75 DEBUG content 58933 _a-0000e044-c81a-8000-9ba2-011c48011c48_129049 Object transported.
2018-06-14 17:15:35.75 DEBUG content 58934 _a-0000e067-d58d-8000-9ba2-011c48011c48_284401 Processing reference: Constant.forum
2018-06-14 17:15:35.751 DEBUG content 58934 _a-0000e067-d58d-8000-9ba2-011c48011c48_284401 Processing reference: Constant.parent
2018-06-14 17:15:35.757 DEBUG content 58934 _a-0000e067-d58d-8000-9ba2-011c48011c48_284401 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@2d456f4f[
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=15:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=false,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2018-06-14 17:15:35.757 DEBUG content 58934 _a-0000e067-d58d-8000-9ba2-011c48011c48_284401 Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2018-06-14 17:15:35.757 DEBUG content 58934 _a-0000e067-d58d-8000-9ba2-011c48011c48_284401 Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2018-06-14 17:15:35.757 DEBUG content 58934 _a-0000e067-d58d-8000-9ba2-011c48011c48_284401 Processing reference: ContentRole[name=administrators,inherit=true,allowForAll=false]
2018-06-14 17:15:35.757 DEBUG content 58934 _a-0000e067-d58d-8000-9ba2-011c48011c48_284401 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2018-06-14 17:15:35.757 DEBUG content 58934 _a-0000e067-d58d-8000-9ba2-011c48011c48_284401 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2018-06-14 17:15:35.757 DEBUG content 58934 _a-0000e067-d58d-8000-9ba2-011c48011c48_284401 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2018-06-14 17:15:35.757 DEBUG content 58934 _a-0000e067-d58d-8000-9ba2-011c48011c48_284401 Completing produce.
2018-06-14 17:15:35.757 DEBUG content 58934 _a-0000e067-d58d-8000-9ba2-011c48011c48_284401 Exporting binary resources.
2018-06-14 17:15:35.757 DEBUG content 58934 _a-0000e067-d58d-8000-9ba2-011c48011c48_284401 Serializing object to XML.
2018-06-14 17:15:35.773 DEBUG content 58934 _a-0000e067-d58d-8000-9ba2-011c48011c48_284401 Object transported.
2018-06-14 17:15:35.773 DEBUG content 58932 _a-0000e067-d58d-8000-9ba2-011c48011c48_284380 Begin transport.
2018-06-14 17:15:35.773 DEBUG content 58932 _a-0000e067-d58d-8000-9ba2-011c48011c48_284380 Retrieving object data.
2018-06-14 17:15:35.788 DEBUG content 58932 _a-0000e067-d58d-8000-9ba2-011c48011c48_284380 Setting uuids of object references.
2018-06-14 17:15:35.788 DEBUG content 58932 _a-0000e067-d58d-8000-9ba2-011c48011c48_284380 Processing reference: [Content:id=58523,versionId=-1,name=VIM_EMAIL_ICON,type=32,subtype=0,uuid=_a-0000e067-d58d-8000-9ba2-011c48011c48_284380,parent=49503]
2018-06-14 17:15:35.792 DEBUG content 58931 _a-0000e044-c81a-8000-9ba2-011c48011c48_129024 Begin transport.
2018-06-14 17:15:35.792 DEBUG content 58931 _a-0000e044-c81a-8000-9ba2-011c48011c48_129024 Retrieving object data.
2018-06-14 17:15:35.805 DEBUG content 58931 _a-0000e044-c81a-8000-9ba2-011c48011c48_129024 Setting uuids of object references.
2018-06-14 17:15:35.805 DEBUG content 58931 _a-0000e044-c81a-8000-9ba2-011c48011c48_129024 Processing reference: Document.forum
2018-06-14 17:15:35.806 DEBUG content 58931 _a-0000e044-c81a-8000-9ba2-011c48011c48_129024 Processing reference: Document.parent
2018-06-14 17:15:35.811 DEBUG content 58931 _a-0000e044-c81a-8000-9ba2-011c48011c48_129024 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@2a44616f[
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=15:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=false,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2018-06-14 17:15:35.811 DEBUG content 58931 _a-0000e044-c81a-8000-9ba2-011c48011c48_129024 Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2018-06-14 17:15:35.811 DEBUG content 58931 _a-0000e044-c81a-8000-9ba2-011c48011c48_129024 Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2018-06-14 17:15:35.811 DEBUG content 58931 _a-0000e044-c81a-8000-9ba2-011c48011c48_129024 Processing reference: ContentRole[name=administrators,inherit=true,allowForAll=false]
2018-06-14 17:15:35.811 DEBUG content 58931 _a-0000e044-c81a-8000-9ba2-011c48011c48_129024 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2018-06-14 17:15:35.811 DEBUG content 58931 _a-0000e044-c81a-8000-9ba2-011c48011c48_129024 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2018-06-14 17:15:35.811 DEBUG content 58931 _a-0000e044-c81a-8000-9ba2-011c48011c48_129024 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2018-06-14 17:15:35.812 DEBUG content 58931 _a-0000e044-c81a-8000-9ba2-011c48011c48_129024 Completing produce.
2018-06-14 17:15:35.812 DEBUG content 58931 _a-0000e044-c81a-8000-9ba2-011c48011c48_129024 Exporting binary resources.
2018-06-14 17:15:35.828 DEBUG content 58931 _a-0000e044-c81a-8000-9ba2-011c48011c48_129024 Serializing object to XML.
2018-06-14 17:15:35.834 DEBUG content 58931 _a-0000e044-c81a-8000-9ba2-011c48011c48_129024 Object transported.
2018-06-14 17:15:35.834 DEBUG content 58932 _a-0000e067-d58d-8000-9ba2-011c48011c48_284380 Processing reference: Constant.forum
2018-06-14 17:15:35.835 DEBUG content 58932 _a-0000e067-d58d-8000-9ba2-011c48011c48_284380 Processing reference: Constant.parent
2018-06-14 17:15:35.84 DEBUG content 58932 _a-0000e067-d58d-8000-9ba2-011c48011c48_284380 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@7a72e5b9[
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=15:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=false,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2018-06-14 17:15:35.84 DEBUG content 58932 _a-0000e067-d58d-8000-9ba2-011c48011c48_284380 Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2018-06-14 17:15:35.84 DEBUG content 58932 _a-0000e067-d58d-8000-9ba2-011c48011c48_284380 Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2018-06-14 17:15:35.84 DEBUG content 58932 _a-0000e067-d58d-8000-9ba2-011c48011c48_284380 Processing reference: ContentRole[name=administrators,inherit=true,allowForAll=false]
2018-06-14 17:15:35.84 DEBUG content 58932 _a-0000e067-d58d-8000-9ba2-011c48011c48_284380 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2018-06-14 17:15:35.84 DEBUG content 58932 _a-0000e067-d58d-8000-9ba2-011c48011c48_284380 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2018-06-14 17:15:35.84 DEBUG content 58932 _a-0000e067-d58d-8000-9ba2-011c48011c48_284380 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2018-06-14 17:15:35.84 DEBUG content 58932 _a-0000e067-d58d-8000-9ba2-011c48011c48_284380 Completing produce.
2018-06-14 17:15:35.84 DEBUG content 58932 _a-0000e067-d58d-8000-9ba2-011c48011c48_284380 Exporting binary resources.
2018-06-14 17:15:35.84 DEBUG content 58932 _a-0000e067-d58d-8000-9ba2-011c48011c48_284380 Serializing object to XML.
2018-06-14 17:15:35.85 DEBUG content 58932 _a-0000e067-d58d-8000-9ba2-011c48011c48_284380 Object transported.
2018-06-14 17:15:35.85 DEBUG content 58919 _a-0000e044-c81a-8000-9ba2-011c48011c48_128615 Begin transport.
2018-06-14 17:15:35.85 DEBUG content 58919 _a-0000e044-c81a-8000-9ba2-011c48011c48_128615 Retrieving object data.
2018-06-14 17:15:35.866 DEBUG content 58919 _a-0000e044-c81a-8000-9ba2-011c48011c48_128615 Setting uuids of object references.
2018-06-14 17:15:35.866 DEBUG content 58919 _a-0000e044-c81a-8000-9ba2-011c48011c48_128615 Processing reference: [Content:id=58919,versionId=-1,name=VIM_DISPUTE_EXCEPTION_NEWSFEED_PM,type=32,subtype=0,uuid=_a-0000e044-c81a-8000-9ba2-011c48011c48_128615,parent=49503]
2018-06-14 17:15:35.869 DEBUG content 58919 _a-0000e044-c81a-8000-9ba2-011c48011c48_128615 Processing reference: Constant.forum
2018-06-14 17:15:35.869 DEBUG content 58919 _a-0000e044-c81a-8000-9ba2-011c48011c48_128615 Processing reference: Constant.parent
2018-06-14 17:15:35.874 DEBUG content 58919 _a-0000e044-c81a-8000-9ba2-011c48011c48_128615 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@65cd7ab8[
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=15:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=false,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2018-06-14 17:15:35.874 DEBUG content 58919 _a-0000e044-c81a-8000-9ba2-011c48011c48_128615 Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2018-06-14 17:15:35.874 DEBUG content 58919 _a-0000e044-c81a-8000-9ba2-011c48011c48_128615 Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2018-06-14 17:15:35.874 DEBUG content 58919 _a-0000e044-c81a-8000-9ba2-011c48011c48_128615 Processing reference: ContentRole[name=administrators,inherit=true,allowForAll=false]
2018-06-14 17:15:35.874 DEBUG content 58919 _a-0000e044-c81a-8000-9ba2-011c48011c48_128615 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2018-06-14 17:15:35.874 DEBUG content 58919 _a-0000e044-c81a-8000-9ba2-011c48011c48_128615 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2018-06-14 17:15:35.874 DEBUG content 58919 _a-0000e044-c81a-8000-9ba2-011c48011c48_128615 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2018-06-14 17:15:35.875 DEBUG content 58919 _a-0000e044-c81a-8000-9ba2-011c48011c48_128615 Completing produce.
2018-06-14 17:15:35.875 DEBUG content 58919 _a-0000e044-c81a-8000-9ba2-011c48011c48_128615 Exporting binary resources.
2018-06-14 17:15:35.875 DEBUG content 58919 _a-0000e044-c81a-8000-9ba2-011c48011c48_128615 Serializing object to XML.
2018-06-14 17:15:35.89 DEBUG content 58919 _a-0000e044-c81a-8000-9ba2-011c48011c48_128615 Object transported.
2018-06-14 17:15:35.89 DEBUG content 58908 _a-0000dfd8-6941-8000-9ba2-011c48011c48_201446 Begin transport.
2018-06-14 17:15:35.89 DEBUG content 58908 _a-0000dfd8-6941-8000-9ba2-011c48011c48_201446 Retrieving object data.
2018-06-14 17:15:35.906 DEBUG content 58908 _a-0000dfd8-6941-8000-9ba2-011c48011c48_201446 Setting uuids of object references.
2018-06-14 17:15:35.906 DEBUG content 58908 _a-0000dfd8-6941-8000-9ba2-011c48011c48_201446 Processing reference: [Content:id=52348,versionId=-1,name=VIM_EXAMPLE_SALES_DATA_DOCUMENT,type=32,subtype=0,uuid=_a-0000dfd8-6941-8000-9ba2-011c48011c48_201446,parent=49503]
2018-06-14 17:15:35.91 DEBUG content 58908 _a-0000dfd8-6941-8000-9ba2-011c48011c48_201446 Processing reference: Constant.forum
2018-06-14 17:15:35.911 DEBUG content 58908 _a-0000dfd8-6941-8000-9ba2-011c48011c48_201446 Processing reference: Constant.parent
2018-06-14 17:15:35.915 DEBUG content 58908 _a-0000dfd8-6941-8000-9ba2-011c48011c48_201446 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@2f12df31[
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=15:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=false,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2018-06-14 17:15:35.915 DEBUG content 58908 _a-0000dfd8-6941-8000-9ba2-011c48011c48_201446 Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2018-06-14 17:15:35.915 DEBUG content 58908 _a-0000dfd8-6941-8000-9ba2-011c48011c48_201446 Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2018-06-14 17:15:35.915 DEBUG content 58908 _a-0000dfd8-6941-8000-9ba2-011c48011c48_201446 Processing reference: ContentRole[name=administrators,inherit=true,allowForAll=false]
2018-06-14 17:15:35.915 DEBUG content 58908 _a-0000dfd8-6941-8000-9ba2-011c48011c48_201446 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2018-06-14 17:15:35.915 DEBUG content 58908 _a-0000dfd8-6941-8000-9ba2-011c48011c48_201446 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2018-06-14 17:15:35.915 DEBUG content 58908 _a-0000dfd8-6941-8000-9ba2-011c48011c48_201446 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2018-06-14 17:15:35.915 DEBUG content 58908 _a-0000dfd8-6941-8000-9ba2-011c48011c48_201446 Completing produce.
2018-06-14 17:15:35.915 DEBUG content 58908 _a-0000dfd8-6941-8000-9ba2-011c48011c48_201446 Exporting binary resources.
2018-06-14 17:15:35.915 DEBUG content 58908 _a-0000dfd8-6941-8000-9ba2-011c48011c48_201446 Serializing object to XML.
2018-06-14 17:15:35.93 DEBUG content 58908 _a-0000dfd8-6941-8000-9ba2-011c48011c48_201446 Object transported.
2018-06-14 17:15:35.93 DEBUG content 60363 _a-0000e067-d58d-8000-9ba2-011c48011c48_297438 Begin transport.
2018-06-14 17:15:35.93 DEBUG content 60363 _a-0000e067-d58d-8000-9ba2-011c48011c48_297438 Retrieving object data.
2018-06-14 17:15:35.939 DEBUG content 60363 _a-0000e067-d58d-8000-9ba2-011c48011c48_297438 Setting uuids of object references.
2018-06-14 17:15:35.939 DEBUG content 60363 _a-0000e067-d58d-8000-9ba2-011c48011c48_297438 Processing reference: [Content:id=60363,versionId=-1,name=VIM_2018_TOYOTA_DASHBOARD_DOCUMENT,type=32,subtype=0,uuid=_a-0000e067-d58d-8000-9ba2-011c48011c48_297438,parent=49503]
2018-06-14 17:15:35.943 DEBUG content 58898 _a-0000e044-c81a-8000-9ba2-011c48011c48_128228 Begin transport.
2018-06-14 17:15:35.943 DEBUG content 58898 _a-0000e044-c81a-8000-9ba2-011c48011c48_128228 Retrieving object data.
2018-06-14 17:15:35.952 DEBUG content 58898 _a-0000e044-c81a-8000-9ba2-011c48011c48_128228 Setting uuids of object references.
2018-06-14 17:15:35.952 DEBUG content 58898 _a-0000e044-c81a-8000-9ba2-011c48011c48_128228 Processing reference: Document.forum
2018-06-14 17:15:35.953 DEBUG content 58898 _a-0000e044-c81a-8000-9ba2-011c48011c48_128228 Processing reference: Document.parent
2018-06-14 17:15:35.957 DEBUG content 58823 _a-0000e067-d58d-8000-9ba2-011c48011c48_286217 Begin transport.
2018-06-14 17:15:35.957 DEBUG content 58823 _a-0000e067-d58d-8000-9ba2-011c48011c48_286217 Retrieving object data.
2018-06-14 17:15:35.966 DEBUG content 58823 _a-0000e067-d58d-8000-9ba2-011c48011c48_286217 Setting uuids of object references.
2018-06-14 17:15:35.966 DEBUG content 58823 _a-0000e067-d58d-8000-9ba2-011c48011c48_286217 Processing reference: KnowledgeFolder.forum
2018-06-14 17:15:35.967 DEBUG content 58823 _a-0000e067-d58d-8000-9ba2-011c48011c48_286217 Processing reference: KnowledgeFolder.parent
2018-06-14 17:15:35.971 DEBUG content 58823 _a-0000e067-d58d-8000-9ba2-011c48011c48_286217 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@7580e6c9[
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=15:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=false,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2018-06-14 17:15:35.971 DEBUG content 58823 _a-0000e067-d58d-8000-9ba2-011c48011c48_286217 Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2018-06-14 17:15:35.971 DEBUG content 58823 _a-0000e067-d58d-8000-9ba2-011c48011c48_286217 Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2018-06-14 17:15:35.971 DEBUG content 58823 _a-0000e067-d58d-8000-9ba2-011c48011c48_286217 Processing reference: ContentRole[name=administrators,inherit=true,allowForAll=false]
2018-06-14 17:15:35.971 DEBUG content 58823 _a-0000e067-d58d-8000-9ba2-011c48011c48_286217 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2018-06-14 17:15:35.971 DEBUG content 58823 _a-0000e067-d58d-8000-9ba2-011c48011c48_286217 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2018-06-14 17:15:35.971 DEBUG content 58823 _a-0000e067-d58d-8000-9ba2-011c48011c48_286217 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2018-06-14 17:15:35.971 DEBUG content 58823 _a-0000e067-d58d-8000-9ba2-011c48011c48_286217 Completing produce.
2018-06-14 17:15:35.971 DEBUG content 58823 _a-0000e067-d58d-8000-9ba2-011c48011c48_286217 Exporting binary resources.
2018-06-14 17:15:35.971 DEBUG content 58823 _a-0000e067-d58d-8000-9ba2-011c48011c48_286217 Serializing object to XML.
2018-06-14 17:15:35.979 DEBUG content 58823 _a-0000e067-d58d-8000-9ba2-011c48011c48_286217 Object transported.
2018-06-14 17:15:35.979 DEBUG content 58898 _a-0000e044-c81a-8000-9ba2-011c48011c48_128228 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@4b5ecdae[
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=15:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=false,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2018-06-14 17:15:35.979 DEBUG content 58898 _a-0000e044-c81a-8000-9ba2-011c48011c48_128228 Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2018-06-14 17:15:35.979 DEBUG content 58898 _a-0000e044-c81a-8000-9ba2-011c48011c48_128228 Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2018-06-14 17:15:35.979 DEBUG content 58898 _a-0000e044-c81a-8000-9ba2-011c48011c48_128228 Processing reference: ContentRole[name=administrators,inherit=true,allowForAll=false]
2018-06-14 17:15:35.979 DEBUG content 58898 _a-0000e044-c81a-8000-9ba2-011c48011c48_128228 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2018-06-14 17:15:35.979 DEBUG content 58898 _a-0000e044-c81a-8000-9ba2-011c48011c48_128228 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2018-06-14 17:15:35.979 DEBUG content 58898 _a-0000e044-c81a-8000-9ba2-011c48011c48_128228 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2018-06-14 17:15:35.979 DEBUG content 58898 _a-0000e044-c81a-8000-9ba2-011c48011c48_128228 Completing produce.
2018-06-14 17:15:35.979 DEBUG content 58898 _a-0000e044-c81a-8000-9ba2-011c48011c48_128228 Exporting binary resources.
2018-06-14 17:15:36.011 DEBUG content 58898 _a-0000e044-c81a-8000-9ba2-011c48011c48_128228 Serializing object to XML.
2018-06-14 17:15:36.016 DEBUG content 58898 _a-0000e044-c81a-8000-9ba2-011c48011c48_128228 Object transported.
2018-06-14 17:15:36.016 DEBUG content 60363 _a-0000e067-d58d-8000-9ba2-011c48011c48_297438 Processing reference: Constant.forum
2018-06-14 17:15:36.017 DEBUG content 60363 _a-0000e067-d58d-8000-9ba2-011c48011c48_297438 Processing reference: Constant.parent
2018-06-14 17:15:36.021 DEBUG content 60363 _a-0000e067-d58d-8000-9ba2-011c48011c48_297438 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@3f52532c[
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=15:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=false,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2018-06-14 17:15:36.021 DEBUG content 60363 _a-0000e067-d58d-8000-9ba2-011c48011c48_297438 Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2018-06-14 17:15:36.021 DEBUG content 60363 _a-0000e067-d58d-8000-9ba2-011c48011c48_297438 Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2018-06-14 17:15:36.021 DEBUG content 60363 _a-0000e067-d58d-8000-9ba2-011c48011c48_297438 Processing reference: ContentRole[name=administrators,inherit=true,allowForAll=false]
2018-06-14 17:15:36.021 DEBUG content 60363 _a-0000e067-d58d-8000-9ba2-011c48011c48_297438 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2018-06-14 17:15:36.021 DEBUG content 60363 _a-0000e067-d58d-8000-9ba2-011c48011c48_297438 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2018-06-14 17:15:36.021 DEBUG content 60363 _a-0000e067-d58d-8000-9ba2-011c48011c48_297438 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2018-06-14 17:15:36.021 DEBUG content 60363 _a-0000e067-d58d-8000-9ba2-011c48011c48_297438 Completing produce.
2018-06-14 17:15:36.021 DEBUG content 60363 _a-0000e067-d58d-8000-9ba2-011c48011c48_297438 Exporting binary resources.
2018-06-14 17:15:36.021 DEBUG content 60363 _a-0000e067-d58d-8000-9ba2-011c48011c48_297438 Serializing object to XML.
2018-06-14 17:15:36.031 DEBUG content 60363 _a-0000e067-d58d-8000-9ba2-011c48011c48_297438 Object transported.
2018-06-14 17:15:36.031 DEBUG content 60364 _a-0000e067-d58d-8000-9ba2-011c48011c48_297444 Begin transport.
2018-06-14 17:15:36.031 DEBUG content 60364 _a-0000e067-d58d-8000-9ba2-011c48011c48_297444 Retrieving object data.
2018-06-14 17:15:36.041 DEBUG content 60364 _a-0000e067-d58d-8000-9ba2-011c48011c48_297444 Setting uuids of object references.
